Mathews St=2719=	-122.2862734	37.85735514
Mathews St=2708=	-122.28675366	37.8574537
Mathews St=2707=	-122.28627154	37.85751659
Mathews St=2704=	-122.2867711	37.85754665
Mathews St=2705=	-122.28628902	37.85760727
Mathews St=2702=	-122.28679103	37.85763943
Mathews St=2703=	-122.28630851	37.85770146
Mathews St=2700=	-122.28680886	37.85772974
Mathews St=2701=	-122.28633	37.85779243
Mathews St=2645=	-122.28638269	37.85804501
Mathews St=2643=	-122.28640235	37.85813619
Mathews St=2641=	-122.28642275	37.85822674
Mathews St=2630=	-122.28682018	37.8581283
Mathews St=2639=	-122.28643935	37.85831433
Mathews St=2635=	-122.28652902	37.85841594
Mathews St=2619=	-122.28653576	37.85893883
Mathews St=2616=	-122.28707749	37.8589971
Mathews St=2617=	-122.28655789	37.85904133
Mathews St=2612=	-122.28710368	37.8591184
Mathews St=2615=	-122.28657631	37.85914096
Mathews St=2611=	-122.28659741	37.85923973
Mathews St=2609=	-122.2866182	37.85934066
Mathews St=2605=	-122.28663762	37.85944005
Mathews St=2604=	-122.2870803	37.8593652
Mathews St=2601=	-122.28665473	37.8595437
Mathews St=2534=	-122.28732399	37.86011351
Mathews St=2571=	-122.28682221	37.86016561
Mathews St=2530=	-122.28735121	37.86023344
Mathews St=2526=	-122.28737639	37.86034972
Mathews St=2516=	-122.2874604	37.86074082
Mathews St=2512=	-122.28748434	37.86086041
Mathews St=2515=	-122.28693591	37.86095284
Mathews St=2504=	-122.28743304	37.86098346
Mathews St=2511=	-122.28700657	37.86104468
Mathews St=2507=	-122.28703138	37.86116154
Mystic St=6364=	-122.25040473	37.85141943
Mystic St=6368=	-122.25026842	37.85144538
Mystic St=6451=	-122.2490286	37.85149514
Mystic St=6400=	-122.25013398	37.85147106
Mystic St=6406=	-122.24998936	37.8514687
Mystic St=6414=	-122.24985862	37.85150371
Mystic St=6422=	-122.24973239	37.85154415
Mystic St=6455=	-122.24888813	37.85155601
Mystic St=6424=	-122.24960182	37.85158665
Mystic St=6430=	-122.24946788	37.85162845
Mystic St=6450=	-122.24933801	37.85166992
Mystic St=6456=	-122.24920639	37.85171003
Mystic St=6460=	-122.24903657	37.85171733
Portland Ave=1730=	-122.28368256	37.89447251
Portland Ave=1710=	-122.2839106	37.89444004
Portland Ave=1700=	-122.28407149	37.89439013
Portland Ave=1648=	-122.28483927	37.89442918
Portland Ave=1638=	-122.28496988	37.89443303
